language,contact,truth_table,truth_table_hex,phase_permutation_orbit_hex,anf,minimum_gates,khrapchenko_product,decision_tree_leaves,lower,upper,active_upper_source,cover_cost_k_plus_1,cover_construction,tied_cover_constructions,cover_cubes_01_dash
AND_OR_NOT,upper,849,0x0351,0x0247,1 + x0 + x1 + x0*x1 + x1*x2 + x0*x1*x2 + x0*x3 + x0*x1*x3 + x2*x3 + x0*x1*x2*x3,8,2.6181818181818177,7,2.6181818181818177,9.0,exact prime cover,9,NOT-DNF(not f),NOT-DNF(not f),1--0 -10- --11
AND_OR_NOT,upper,851,0x0353,0x0257,1 + x1 + x0*x2 + x1*x2 + x2*x3 + x0*x2*x3,6,2.4,5,2.4,7.0,exact prime cover,7,NOT-CNF(not f),NOT-CNF(not f),-00- 0-10
AND_OR_NOT,upper,853,0x0355,0x0257,1 + x0 + x0*x3 + x1*x3 + x2*x3 + x1*x2*x3,6,2.4,5,2.4,7.0,exact prime cover,7,NOT-CNF(not f),NOT-CNF(not f),0--0 -001
AND_OR_NOT,upper,855,0x0357,0x0357,1 + x0*x1 + x0*x2 + x0*x1*x2 + x1*x3 + x0*x1*x3 + x2*x3 + x0*x2*x3 + x1*x2*x3 + x0*x1*x2*x3,4,2.2857142857142856,7,2.2857142857142856,5.0,exact prime cover,5,NOT-CNF(not f),NOT-CNF(not f),-00- 0--0
AND_OR_NOT,upper,939,0x03ab,0x03ab,1 + x1 + x0*x1 + x2 + x0*x2 + x1*x2 + x0*x1*x2 + x0*x1*x3 + x0*x2*x3 + x0*x1*x2*x3,5,2.2857142857142856,7,2.2857142857142856,6.0,exact prime cover,6,NOT-CNF(not f),NOT-CNF(not f),-00- 1--0
AND_OR_NOT,upper,975,0x03cf,0x03cf,1 + x2 + x1*x2 + x1*x3,5,2.25,4,2.25,6.0,exact prime cover,6,NOT-CNF(not f),NOT-CNF(not f);NOT-DNF(not f),-00- -1-0
AND_OR_NOT,upper,1011,0x03f3,0x03cf,1 + x1 + x1*x2 + x2*x3,5,2.25,4,2.25,6.0,exact prime cover,6,NOT-CNF(not f),NOT-CNF(not f);NOT-DNF(not f),-00- --10
AND_OR_NOT,upper,1023,0x03ff,0x03ff,1 + x1*x3 + x2*x3 + x1*x2*x3,3,1.6666666666666667,4,1.6666666666666667,4.0,exact prime cover,4,NOT-CNF(not f),NOT-CNF(not f),---0 -00-
AND_OR_NOT,upper,1029,0x0405,0x000b,1 + x0 + x2 + x0*x2 + x3 + x0*x3 + x1*x3 + x0*x1*x3 + x2*x3 + x0*x2*x3 + x1*x2*x3 + x0*x1*x2*x3,5,1.641025641025641,5,1.641025641025641,6.0,exact prime cover,6,NOT-DNF(not f),NOT-DNF(not f),1--- --1- -0-1
AND_OR_NOT,upper,1031,0x0407,0x001b,1 + x0*x1 + x2 + x0*x1*x2 + x3 + x1*x3 + x2*x3 + x1*x2*x3,6,2.083333333333333,5,2.083333333333333,7.0,exact prime cover,7,NOT-DNF(not f),NOT-DNF(not f),11-- --1- -0-1
AND_OR_NOT,upper,1045,0x0415,0x001b,1 + x0 + x1*x2 + x0*x1*x2 + x3 + x0*x3 + x1*x3 + x0*x1*x3,6,2.083333333333333,5,2.083333333333333,7.0,exact prime cover,7,NOT-DNF(not f),NOT-DNF(not f),1--- -11- -0-1
AND_OR_NOT,upper,1063,0x0427,0x0247,1 + x0*x1 + x2 + x0*x2 + x3 + x1*x3 + x2*x3 + x0*x2*x3 + x1*x2*x3 + x0*x1*x2*x3,8,2.6181818181818177,7,2.6181818181818177,9.0,exact prime cover,9,NOT-DNF(not f),NOT-DNF(not f),11-- 0-1- -0-1
AND_OR_NOT,upper,1077,0x0435,0x0247,1 + x0 + x0*x2 + x1*x2 + x3 + x0*x3 + x1*x3 + x0*x1*x3 + x0*x2*x3 + x0*x1*x2*x3,8,2.6181818181818177,7,2.6181818181818177,9.0,exact prime cover,9,NOT-DNF(not f),NOT-DNF(not f),1-0- -11- -0-1
AND_OR_NOT,upper,1079,0x0437,0x0257,1 + x0*x1 + x1*x2 + x0*x1*x2 + x3 + x1*x3,6,2.4,5,2.4,7.0,exact prime cover,7,NOT-CNF(not f),NOT-CNF(not f),-0-0 010-
AND_OR_NOT,upper,1279,0x04ff,0x02ff,1 + x3 + x1*x3 + x0*x1*x3 + x1*x2*x3 + x0*x1*x2*x3,5,1.5873015873015874,5,1.5873015873015874,6.0,exact prime cover,6,NOT-CNF(not f),NOT-CNF(not f),---0 010-
AND_OR_NOT,upper,1281,0x0501,0x000b,1 + x0 + x1 + x0*x1 + x2 + x0*x2 + x1*x2 + x0*x1*x2 + x1*x3 + x0*x1*x3 + x1*x2*x3 + x0*x1*x2*x3,5,1.641025641025641,5,1.641025641025641,6.0,exact prime cover,6,NOT-DNF(not f),NOT-DNF(not f),1--- -1-0 --1-
AND_OR_NOT,upper,1283,0x0503,0x001b,1 + x1 + x2 + x1*x2 + x0*x3 + x1*x3 + x0*x2*x3 + x1*x2*x3,6,2.083333333333333,5,2.083333333333333,7.0,exact prime cover,7,NOT-DNF(not f),NOT-DNF(not f),-1-0 --1- 1--1
AND_OR_NOT,upper,1285,0x0505,0x000f,1 + x0 + x2 + x0*x2,2,1.3333333333333333,3,1.3333333333333333,3.0,exact prime cover,3,NOT-CNF(not f),NOT-CNF(not f);NOT-DNF(not f),0-0-
AND_OR_NOT,upper,1295,0x050f,0x003f,1 + x2 + x0*x3 + x0*x2*x3,3,1.6666666666666667,4,1.6666666666666667,4.0,exact prime cover,4,NOT-DNF(not f),NOT-DNF(not f),--1- 1--1
AND_OR_NOT,upper,1297,0x0511,0x001b,1 + x0 + x1 + x0*x1 + x1*x3 + x0*x1*x3 + x2*x3 + x0*x2*x3,6,2.083333333333333,5,2.083333333333333,7.0,exact prime cover,7,NOT-DNF(not f),NOT-DNF(not f),1--- -1-0 --11
AND_OR_NOT,upper,1315,0x0523,0x0247,1 + x1 + x2 + x0*x2 + x1*x2 + x0*x1*x2 + x0*x3 + x1*x3 + x1*x2*x3 + x0*x1*x2*x3,8,2.6181818181818177,7,2.6181818181818177,9.0,exact prime cover,9,NOT-DNF(not f),NOT-DNF(not f),-1-0 0-1- 1--1
AND_OR_NOT,upper,1319,0x0527,0x0257,1 + x0*x1 + x2 + x0*x2 + x0*x3 + x0*x1*x3,6,2.4,5,2.4,7.0,exact prime cover,7,NOT-CNF(not f),NOT-CNF(not f),0-0- 10-0
AND_OR_NOT,upper,1329,0x0531,0x0247,1 + x0 + x1 + x0*x1 + x0*x2 + x0*x1*x2 + x1*x3 + x0*x1*x3 + x2*x3 + x0*x1*x2*x3,8,2.6181818181818177,7,2.6181818181818177,9.0,exact prime cover,9,NOT-DNF(not f),NOT-DNF(not f),1-0- -1-0 --11
AND_OR_NOT,upper,1331,0x0533,0x0257,1 + x1 + x0*x3 + x1*x3 + x2*x3 + x0*x2*x3,6,2.4,5,2.4,7.0,exact prime cover,7,NOT-CNF(not f),NOT-CNF(not f),-0-0 0-01
AND_OR_NOT,upper,1333,0x0535,0x0257,1 + x0 + x0*x2 + x1*x2 + x2*x3 + x1*x2*x3,6,2.4,5,2.4,7.0,exact prime cover,7,NOT-CNF(not f),NOT-CNF(not f),0-0- -010
AND_OR_NOT,upper,1335,0x0537,0x0357,1 + x0*x1 + x1*x2 + x0*x1*x2 + x0*x3 + x0*x1*x3 + x2*x3 + x0*x2*x3 + x1*x2*x3 + x0*x1*x2*x3,4,2.2857142857142856,7,2.2857142857142856,5.0,exact prime cover,5,NOT-CNF(not f),NOT-CNF(not f),-0-0 0-0-
AND_OR_NOT,upper,1365,0x0555,0x003f,1 + x0 + x2*x3 + x0*x2*x3,3,1.6666666666666667,4,1.6666666666666667,4.0,exact prime cover,4,NOT-DNF(not f),NOT-DNF(not f),1--- --11
AND_OR_NOT,upper,1455,0x05af,0x03cf,1 + x2 + x0*x2 + x0*x3,5,2.25,4,2.25,6.0,exact prime cover,6,NOT-CNF(not f),NOT-CNF(not f);NOT-DNF(not f),0-0- 1--0
AND_OR_NOT,upper,1485,0x05cd,0x03ab,1 + x0 + x0*x1 + x2 + x0*x2 + x1*x2 + x0*x1*x2 + x0*x1*x3 + x1*x2*x3 + x0*x1*x2*x3,5,2.2857142857142856,7,2.2857142857142856,6.0,exact prime cover,6,NOT-CNF(not f),NOT-CNF(not f),0-0- -1-0
AND_OR_NOT,upper,1525,0x05f5,0x03cf,1 + x0 + x0*x2 + x2*x3,5,2.25,4,2.25,6.0,exact prime cover,6,NOT-CNF(not f),NOT-CNF(not f);NOT-DNF(not f),0-0- --10
AND_OR_NOT,upper,1535,0x05ff,0x03ff,1 + x0*x3 + x2*x3 + x0*x2*x3,3,1.6666666666666667,4,1.6666666666666667,4.0,exact prime cover,4,NOT-CNF(not f),NOT-CNF(not f),---0 0-0-
AND_OR_NOT,upper,1799,0x0707,0x003f,1 + x0*x1 + x2 + x0*x1*x2,3,1.6666666666666667,4,1.6666666666666667,4.0,exact prime cover,4,NOT-DNF(not f),NOT-DNF(not f),11-- --1-
AND_OR_NOT,upper,1807,0x070f,0x007f,1 + x2 + x0*x1*x3 + x0*x1*x2*x3,4,1.5873015873015874,5,1.5873015873015874,5.0,exact prime cover,5,NOT-DNF(not f),NOT-DNF(not f),--1- 11-1
AND_OR_NOT,upper,1911,0x0777,0x0777,1 + x0*x1 + x2*x3 + x0*x1*x2*x3,4,2.2857142857142856,7,2.2857142857142856,5.0,exact prime cover,5,NOT-DNF(not f),NOT-DNF(not f),11-- --11
AND_OR_NOT,upper,2039,0x07f7,0x07f7,1 + x0*x1 + x0*x1*x2 + x2*x3,6,2.4,5,2.4,7.0,exact prime cover,7,NOT-DNF(not f),NOT-DNF(not f),110- --11
AND_OR_NOT,upper,2048,0x0800,0x0080,x0*x1*x3 + x0*x1*x2*x3,4,1.0666666666666669,5,1.0666666666666669,5.0,exact prime cover,5,CNF(f),DNF(f);CNF(f),---0 -0-- 0--- --1-
AND_OR_NOT,upper,2056,0x0808,0x0088,x0*x1 + x0*x1*x2,3,1.2857142857142856,4,1.2857142857142856,4.0,exact prime cover,4,CNF(f),DNF(f);CNF(f),-0-- 0--- --1-
AND_OR_NOT,upper,2058,0x080a,0x008a,x0 + x0*x2 + x0*x3 + x0*x1*x3 + x0*x2*x3 + x0*x1*x2*x3,5,1.641025641025641,5,1.641025641025641,6.0,exact prime cover,6,CNF(f),CNF(f),0--- --1- -0-1
AND_OR_NOT,upper,2060,0x080c,0x008a,x1 + x1*x2 + x1*x3 + x0*x1*x3 + x1*x2*x3 + x0*x1*x2*x3,5,1.641025641025641,5,1.641025641025641,6.0,exact prime cover,6,CNF(f),CNF(f),-0-- --1- 0--1
AND_OR_NOT,upper,2303,0x08ff,0x08ff,1 + x3 + x0*x1*x3 + x0*x1*x2*x3,5,1.5873015873015874,5,1.5873015873015874,6.0,exact prime cover,6,DNF(f),DNF(f),---0 110-
AND_OR_NOT,upper,2535,0x09e7,0x09e7,1 + x0*x1 + x2 + x0*x2 + x1*x2 + x0*x3 + x1*x3 + x0*x1*x3,15,5.0625,10,5.0625,16.0,empirical decision-tree envelope,,,,
AND_OR_NOT,upper,2560,0x0a00,0x0088,x0*x3 + x0*x2*x3,3,1.2857142857142856,4,1.2857142857142856,4.0,exact prime cover,4,CNF(f),DNF(f);CNF(f),---0 0--- --1-
AND_OR_NOT,upper,2562,0x0a02,0x008a,x0 + x0*x1 + x0*x2 + x0*x1*x2 + x0*x1*x3 + x0*x1*x2*x3,5,1.641025641025641,5,1.641025641025641,6.0,exact prime cover,6,CNF(f),CNF(f),0--- -1-0 --1-
AND_OR_NOT,upper,2568,0x0a08,0x00a8,x0*x1 + x0*x1*x2 + x0*x3 + x0*x1*x3 + x0*x2*x3 + x0*x1*x2*x3,4,1.641025641025641,5,1.641025641025641,5.0,exact prime cover,5,CNF(f),CNF(f),-0-0 0--- --1-
AND_OR_NOT,upper,2570,0x0a0a,0x00aa,x0 + x0*x2,2,1.3333333333333333,3,1.3333333333333333,3.0,exact prime cover,3,CNF(f),DNF(f);CNF(f),0--- --1-
AND_OR_NOT,upper,2572,0x0a0c,0x00ac,x1 + x1*x2 + x0*x3 + x1*x3 + x0*x2*x3 + x1*x2*x3,6,2.083333333333333,5,2.083333333333333,7.0,exact prime cover,7,CNF(f),CNF(f),-0-0 --1- 0--1
AND_OR_NOT,upper,2575,0x0a0f,0x00af,1 + x2 + x3 + x0*x3 + x2*x3 + x0*x2*x3,4,1.6666666666666667,4,1.6666666666666667,5.0,exact prime cover,5,CNF(f),CNF(f);NOT-DNF(not f),--1- 0--1
AND_OR_NOT,upper,2587,0x0a1b,0x01ab,1 + x1 + x0*x1 + x0*x2 + x3 + x0*x3 + x1*x3 + x0*x1*x3,6,2.4,5,2.4,7.0,exact prime cover,7,NOT-CNF(not f),NOT-CNF(not f),00-0 1-0-
AND_OR_NOT,upper,2619,0x0a3b,0x03ab,1 + x1 + x0*x1 + x0*x1*x2 + x3 + x0*x3 + x1*x3 + x0*x1*x3 + x0*x2*x3 + x0*x1*x2*x3,5,2.2857142857142856,7,2.2857142857142856,6.0,exact prime cover,6,NOT-CNF(not f),NOT-CNF(not f),-0-0 1-0-
AND_OR_NOT,upper,2655,0x0a5f,0x03cf,1 + x0*x2 + x3 + x0*x3,5,2.25,4,2.25,6.0,exact prime cover,6,NOT-CNF(not f),NOT-CNF(not f);NOT-DNF(not f),0--0 1-0-
AND_OR_NOT,upper,2762,0x0aca,0x0aca,x0 + x0*x2 + x1*x2 + x1*x2*x3,6,2.4,5,2.4,7.0,exact prime cover,7,DNF(f),DNF(f),1-0- -110
AND_OR_NOT,upper,2764,0x0acc,0x0aca,x1 + x0*x3 + x1*x3 + x0*x2*x3,6,2.4,5,2.4,7.0,exact prime cover,7,DNF(f),DNF(f),-1-0 1-01
AND_OR_NOT,upper,2766,0x0ace,0x0ace,x0 + x1 + x0*x1 + x0*x2 + x0*x1*x2 + x1*x3 + x0*x1*x3 + x0*x1*x2*x3,5,2.2857142857142856,7,2.2857142857142856,6.0,exact prime cover,6,DNF(f),DNF(f),1-0- -1-0
AND_OR_NOT,upper,2815,0x0aff,0x0aff,1 + x3 + x0*x3 + x0*x2*x3,4,1.6666666666666667,4,1.6666666666666667,5.0,exact prime cover,5,DNF(f),DNF(f);NOT-CNF(not f),---0 1-0-
AND_OR_NOT,upper,2816,0x0b00,0x008a,x3 + x1*x3 + x0*x1*x3 + x2*x3 + x1*x2*x3 + x0*x1*x2*x3,5,1.641025641025641,5,1.641025641025641,6.0,exact prime cover,6,CNF(f),CNF(f),---0 01-- --1-
AND_OR_NOT,upper,2824,0x0b08,0x00ac,x0*x1 + x0*x1*x2 + x3 + x1*x3 + x2*x3 + x1*x2*x3,6,2.083333333333333,5,2.083333333333333,7.0,exact prime cover,7,CNF(f),CNF(f),-0-0 01-- --1-
AND_OR_NOT,upper,2827,0x0b0b,0x00af,1 + x1 + x0*x1 + x2 + x1*x2 + x0*x1*x2,4,1.6666666666666667,4,1.6666666666666667,5.0,exact prime cover,5,CNF(f),CNF(f);NOT-DNF(not f),01-- --1-
AND_OR_NOT,upper,2831,0x0b0f,0x00bf,1 + x2 + x1*x3 + x0*x1*x3 + x1*x2*x3 + x0*x1*x2*x3,5,1.5873015873015874,5,1.5873015873015874,6.0,exact prime cover,6,NOT-DNF(not f),NOT-DNF(not f),--1- 01-1
AND_OR_NOT,upper,3003,0x0bbb,0x0bbb,1 + x1 + x0*x1 + x2*x3 + x1*x2*x3 + x0*x1*x2*x3,5,2.2857142857142856,7,2.2857142857142856,6.0,exact prime cover,6,NOT-DNF(not f),NOT-DNF(not f),01-- --11
AND_OR_NOT,upper,3072,0x0c00,0x0088,x1*x3 + x1*x2*x3,3,1.2857142857142856,4,1.2857142857142856,4.0,exact prime cover,4,CNF(f),DNF(f);CNF(f),---0 -0-- --1-
AND_OR_NOT,upper,3076,0x0c04,0x008a,x1 + x0*x1 + x1*x2 + x0*x1*x2 + x0*x1*x3 + x0*x1*x2*x3,5,1.641025641025641,5,1.641025641025641,6.0,exact prime cover,6,CNF(f),CNF(f),-0-- 1--0 --1-
AND_OR_NOT,upper,3080,0x0c08,0x00a8,x0*x1 + x0*x1*x2 + x1*x3 + x0*x1*x3 + x1*x2*x3 + x0*x1*x2*x3,4,1.641025641025641,5,1.641025641025641,5.0,exact prime cover,5,CNF(f),CNF(f),-0-- 0--0 --1-
AND_OR_NOT,upper,3082,0x0c0a,0x00ac,x0 + x0*x2 + x0*x3 + x1*x3 + x0*x2*x3 + x1*x2*x3,6,2.083333333333333,5,2.083333333333333,7.0,exact prime cover,7,CNF(f),CNF(f),0--0 --1- -0-1
AND_OR_NOT,upper,3084,0x0c0c,0x00aa,x1 + x1*x2,2,1.3333333333333333,3,1.3333333333333333,3.0,exact prime cover,3,CNF(f),DNF(f);CNF(f),-0-- --1-
AND_OR_NOT,upper,3087,0x0c0f,0x00af,1 + x2 + x3 + x1*x3 + x2*x3 + x1*x2*x3,4,1.6666666666666667,4,1.6666666666666667,5.0,exact prime cover,5,CNF(f),CNF(f);NOT-DNF(not f),--1- -0-1
AND_OR_NOT,upper,3101,0x0c1d,0x01ab,1 + x0 + x0*x1 + x1*x2 + x3 + x0*x3 + x1*x3 + x0*x1*x3,6,2.4,5,2.4,7.0,exact prime cover,7,NOT-CNF(not f),NOT-CNF(not f),00-0 -10-
AND_OR_NOT,upper,3135,0x0c3f,0x03cf,1 + x1*x2 + x3 + x1*x3,5,2.25,4,2.25,6.0,exact prime cover,6,NOT-CNF(not f),NOT-CNF(not f);NOT-DNF(not f),-0-0 -10-
AND_OR_NOT,upper,3165,0x0c5d,0x03ab,1 + x0 + x0*x1 + x0*x1*x2 + x3 + x0*x3 + x1*x3 + x0*x1*x3 + x1*x2*x3 + x0*x1*x2*x3,5,2.2857142857142856,7,2.2857142857142856,6.0,exact prime cover,6,NOT-CNF(not f),NOT-CNF(not f),0--0 -10-
AND_OR_NOT,upper,3242,0x0caa,0x0aca,x0 + x0*x3 + x1*x3 + x1*x2*x3,6,2.4,5,2.4,7.0,exact prime cover,7,DNF(f),DNF(f),1--0 -101
AND_OR_NOT,upper,3244,0x0cac,0x0aca,x1 + x0*x2 + x1*x2 + x0*x2*x3,6,2.4,5,2.4,7.0,exact prime cover,7,DNF(f),DNF(f),-10- 1-10
AND_OR_NOT,upper,3246,0x0cae,0x0ace,x0 + x1 + x0*x1 + x1*x2 + x0*x1*x2 + x0*x3 + x0*x1*x3 + x0*x1*x2*x3,5,2.2857142857142856,7,2.2857142857142856,6.0,exact prime cover,6,DNF(f),DNF(f),1--0 -10-
AND_OR_NOT,upper,3327,0x0cff,0x0aff,1 + x3 + x1*x3 + x1*x2*x3,4,1.6666666666666667,4,1.6666666666666667,5.0,exact prime cover,5,DNF(f),DNF(f);NOT-CNF(not f),---0 -10-
AND_OR_NOT,upper,3328,0x0d00,0x008a,x3 + x0*x3 + x0*x1*x3 + x2*x3 + x0*x2*x3 + x0*x1*x2*x3,5,1.641025641025641,5,1.641025641025641,6.0,exact prime cover,6,CNF(f),CNF(f),---0 10-- --1-
AND_OR_NOT,upper,3336,0x0d08,0x00ac,x0*x1 + x0*x1*x2 + x3 + x0*x3 + x2*x3 + x0*x2*x3,6,2.083333333333333,5,2.083333333333333,7.0,exact prime cover,7,CNF(f),CNF(f),0--0 10-- --1-
AND_OR_NOT,upper,3341,0x0d0d,0x00af,1 + x0 + x0*x1 + x2 + x0*x2 + x0*x1*x2,4,1.6666666666666667,4,1.6666666666666667,5.0,exact prime cover,5,CNF(f),CNF(f);NOT-DNF(not f),10-- --1-
AND_OR_NOT,upper,3343,0x0d0f,0x00bf,1 + x2 + x0*x3 + x0*x1*x3 + x0*x2*x3 + x0*x1*x2*x3,5,1.5873015873015874,5,1.5873015873015874,6.0,exact prime cover,6,NOT-DNF(not f),NOT-DNF(not f),--1- 10-1
AND_OR_NOT,upper,3549,0x0ddd,0x0bbb,1 + x0 + x0*x1 + x2*x3 + x0*x2*x3 + x0*x1*x2*x3,5,2.2857142857142856,7,2.2857142857142856,6.0,exact prime cover,6,NOT-DNF(not f),NOT-DNF(not f),10-- --11
AND_OR_NOT,upper,3584,0x0e00,0x00a8,x0*x3 + x1*x3 + x0*x1*x3 + x0*x2*x3 + x1*x2*x3 + x0*x1*x2*x3,4,1.641025641025641,5,1.641025641025641,5.0,exact prime cover,5,CNF(f),CNF(f),---0 00-- --1-
AND_OR_NOT,upper,3586,0x0e02,0x00ac,x0 + x0*x1 + x0*x2 + x0*x1*x2 + x1*x3 + x1*x2*x3,6,2.083333333333333,5,2.083333333333333,7.0,exact prime cover,7,CNF(f),CNF(f),00-- -1-0 --1-
AND_OR_NOT,upper,3588,0x0e04,0x00ac,x1 + x0*x1 + x1*x2 + x0*x1*x2 + x0*x3 + x0*x2*x3,6,2.083333333333333,5,2.083333333333333,7.0,exact prime cover,7,CNF(f),CNF(f),00-- 1--0 --1-
AND_OR_NOT,upper,3598,0x0e0e,0x00ee,x0 + x1 + x0*x1 + x0*x2 + x1*x2 + x0*x1*x2,3,1.6666666666666667,4,1.6666666666666667,4.0,exact prime cover,4,CNF(f),CNF(f),00-- --1-
AND_OR_NOT,upper,3599,0x0e0f,0x00ef,1 + x2 + x3 + x0*x3 + x1*x3 + x0*x1*x3 + x2*x3 + x0*x2*x3 + x1*x2*x3 + x0*x1*x2*x3,5,1.5873015873015874,5,1.5873015873015874,6.0,exact prime cover,6,CNF(f),CNF(f),--1- 00-1
AND_OR_NOT,upper,3735,0x0e97,0x09e7,1 + x0*x1 + x0*x2 + x1*x2 + x0*x1*x2 + x3 + x0*x3 + x1*x3,15,5.0625,10,5.0625,16.0,empirical decision-tree envelope,,,,
AND_OR_NOT,upper,3840,0x0f00,0x00aa,x3 + x2*x3,2,1.3333333333333333,3,1.3333333333333333,3.0,exact prime cover,3,CNF(f),DNF(f);CNF(f),---0 --1-
AND_OR_NOT,upper,3843,0x0f03,0x00af,1 + x1 + x2 + x1*x2 + x1*x3 + x1*x2*x3,4,1.6666666666666667,4,1.6666666666666667,5.0,exact prime cover,5,CNF(f),CNF(f);NOT-DNF(not f),-1-0 --1-
AND_OR_NOT,upper,3845,0x0f05,0x00af,1 + x0 + x2 + x0*x2 + x0*x3 + x0*x2*x3,4,1.6666666666666667,4,1.6666666666666667,5.0,exact prime cover,5,CNF(f),CNF(f);NOT-DNF(not f),1--0 --1-
AND_OR_NOT,upper,3847,0x0f07,0x00bf,1 + x0*x1 + x2 + x0*x1*x2 + x0*x1*x3 + x0*x1*x2*x3,5,1.5873015873015874,5,1.5873015873015874,6.0,exact prime cover,6,NOT-DNF(not f),NOT-DNF(not f),11-0 --1-
AND_OR_NOT,upper,3850,0x0f0a,0x00ee,x0 + x0*x2 + x3 + x0*x3 + x2*x3 + x0*x2*x3,3,1.6666666666666667,4,1.6666666666666667,4.0,exact prime cover,4,CNF(f),CNF(f),0--0 --1-
AND_OR_NOT,upper,3851,0x0f0b,0x00ef,1 + x1 + x0*x1 + x2 + x1*x2 + x0*x1*x2 + x1*x3 + x0*x1*x3 + x1*x2*x3 + x0*x1*x2*x3,5,1.5873015873015874,5,1.5873015873015874,6.0,exact prime cover,6,CNF(f),CNF(f),01-0 --1-
AND_OR_NOT,upper,3852,0x0f0c,0x00ee,x1 + x1*x2 + x3 + x1*x3 + x2*x3 + x1*x2*x3,3,1.6666666666666667,4,1.6666666666666667,4.0,exact prime cover,4,CNF(f),CNF(f),-0-0 --1-
AND_OR_NOT,upper,3853,0x0f0d,0x00ef,1 + x0 + x0*x1 + x2 + x0*x2 + x0*x1*x2 + x0*x3 + x0*x1*x3 + x0*x2*x3 + x0*x1*x2*x3,5,1.5873015873015874,5,1.5873015873015874,6.0,exact prime cover,6,CNF(f),CNF(f),10-0 --1-
AND_OR_NOT,upper,3854,0x0f0e,0x00fe,x0 + x1 + x0*x1 + x0*x2 + x1*x2 + x0*x1*x2 + x3 + x0*x3 + x1*x3 + x0*x1*x3 + x2*x3 + x0*x2*x3 + x1*x2*x3 + x0*x1*x2*x3,4,1.5873015873015874,5,1.5873015873015874,5.0,exact prime cover,5,CNF(f),CNF(f),00-0 --1-
AND_OR_NOT,upper,3855,0x0f0f,0x00ff,1 + x2,1,1.0,2,1.0,2.0,exact prime cover,2,CNF(f),DNF(f);CNF(f);NOT-CNF(not f);NOT-DNF(not f),--1-
AND_OR_NOT,upper,3857,0x0f11,0x01ab,1 + x0 + x1 + x0*x1 + x0*x3 + x1*x3 + x0*x1*x3 + x2*x3,6,2.4,5,2.4,7.0,exact prime cover,7,NOT-CNF(not f),NOT-CNF(not f),00-0 --01
AND_OR_NOT,upper,3871,0x0f1f,0x01ff,1 + x0*x2 + x1*x2 + x0*x1*x2 + x2*x3 + x0*x2*x3 + x1*x2*x3 + x0*x1*x2*x3,4,1.5873015873015874,5,1.5873015873015874,5.0,exact prime cover,5,NOT-CNF(not f),NOT-CNF(not f),--0- 00-0
AND_OR_NOT,upper,3887,0x0f2f,0x02ff,1 + x2 + x0*x2 + x0*x1*x2 + x0*x2*x3 + x0*x1*x2*x3,5,1.5873015873015874,5,1.5873015873015874,6.0,exact prime cover,6,NOT-CNF(not f),NOT-CNF(not f),--0- 10-0
AND_OR_NOT,upper,3891,0x0f33,0x03cf,1 + x1 + x1*x3 + x2*x3,5,2.25,4,2.25,6.0,exact prime cover,6,NOT-CNF(not f),NOT-CNF(not f);NOT-DNF(not f),-0-0 --01
AND_OR_NOT,upper,3903,0x0f3f,0x03ff,1 + x1*x2 + x2*x3 + x1*x2*x3,3,1.6666666666666667,4,1.6666666666666667,4.0,exact prime cover,4,NOT-CNF(not f),NOT-CNF(not f),--0- -0-0
AND_OR_NOT,upper,3919,0x0f4f,0x02ff,1 + x2 + x1*x2 + x0*x1*x2 + x1*x2*x3 + x0*x1*x2*x3,5,1.5873015873015874,5,1.5873015873015874,6.0,exact prime cover,6,NOT-CNF(not f),NOT-CNF(not f),--0- 01-0
AND_OR_NOT,upper,3925,0x0f55,0x03cf,1 + x0 + x0*x3 + x2*x3,5,2.25,4,2.25,6.0,exact prime cover,6,NOT-CNF(not f),NOT-CNF(not f);NOT-DNF(not f),0--0 --01
AND_OR_NOT,upper,3935,0x0f5f,0x03ff,1 + x0*x2 + x2*x3 + x0*x2*x3,3,1.6666666666666667,4,1.6666666666666667,4.0,exact prime cover,4,NOT-CNF(not f),NOT-CNF(not f),--0- 0--0
AND_OR_NOT,upper,3959,0x0f77,0x07f7,1 + x0*x1 + x0*x1*x3 + x2*x3,6,2.4,5,2.4,7.0,exact prime cover,7,NOT-DNF(not f),NOT-DNF(not f),11-0 --11
AND_OR_NOT,upper,3983,0x0f8f,0x08ff,1 + x2 + x0*x1*x2 + x0*x1*x2*x3,5,1.5873015873015874,5,1.5873015873015874,6.0,exact prime cover,6,DNF(f),DNF(f),--0- 11-0
AND_OR_NOT,upper,4015,0x0faf,0x0aff,1 + x2 + x0*x2 + x0*x2*x3,4,1.6666666666666667,4,1.6666666666666667,5.0,exact prime cover,5,DNF(f),DNF(f);NOT-CNF(not f),--0- 1--0
AND_OR_NOT,upper,4047,0x0fcf,0x0aff,1 + x2 + x1*x2 + x1*x2*x3,4,1.6666666666666667,4,1.6666666666666667,5.0,exact prime cover,5,DNF(f),DNF(f);NOT-CNF(not f),--0- -1-0
AND_OR_NOT,upper,4095,0x0fff,0x0fff,1 + x2*x3,2,1.3333333333333333,3,1.3333333333333333,3.0,exact prime cover,3,NOT-CNF(not f),NOT-CNF(not f);NOT-DNF(not f),---0 --0-
