truth_table,mean_certificate_size,anf_terms_degree_1,khrapchenko_product,decision_tree_leaf_count,target_NAND,lower_NAND,upper_NAND,position_NAND,target_NOR,lower_NOR,upper_NOR,position_NOR,target_AND_OR_NOT,lower_AND_OR_NOT,upper_AND_OR_NOT,position_AND_OR_NOT,exact_aon_cover_upper
17,1.25,3,1.2857142857142856,4,10.0,1.2857142857142856,12.75,0.8473520249221184,3.0,1.2857142857142856,12.75,0.2367601246105919,3.0,1.2857142857142856,4.0,1.0,4
18,1.5,2,2.2857142857142856,6,14.0,2.2857142857142856,17.25,0.8496420047732697,7.0,2.2857142857142856,17.25,0.3818615751789976,6.0,2.2857142857142856,9.0,0.7021276595744681,9
19,1.4375,2,1.641025641025641,5,10.0,1.641025641025641,15.0,0.7005758157389635,4.0,1.641025641025641,15.0,0.2514395393474088,4.0,1.641025641025641,5.0,1.0,5
20,1.5,2,2.2857142857142856,6,14.0,2.2857142857142856,17.25,0.8496420047732697,7.0,2.2857142857142856,17.25,0.3818615751789976,6.0,2.2857142857142856,9.0,0.7021276595744681,9
21,1.4375,2,1.641025641025641,5,10.0,1.641025641025641,15.0,0.7005758157389635,4.0,1.641025641025641,15.0,0.2514395393474088,4.0,1.641025641025641,5.0,1.0,5
22,1.9375,3,3.692307692307693,8,18.0,3.692307692307693,21.75,0.8477103301384451,10.0,3.692307692307693,21.75,0.4046858359957401,9.0,3.692307692307693,13.11111111111111,0.6696914700544464,14
23,1.75,1,2.083333333333333,7,12.0,2.083333333333333,19.5,0.6267942583732058,7.0,2.083333333333333,19.5,0.3397129186602871,6.0,2.083333333333333,8.0,0.8309859154929577,8
24,1.75,1,2.2857142857142856,7,13.0,2.2857142857142856,19.5,0.6804979253112033,8.0,2.2857142857142856,19.5,0.3900414937759336,7.0,2.2857142857142856,11.0,0.6557377049180327,11
25,1.75,3,2.5641025641025643,6,13.0,2.5641025641025643,17.25,0.7786992579659537,8.0,2.5641025641025643,17.25,0.43823657791357484,7.0,2.5641025641025643,10.0,0.7310344827586207,10
26,1.75,2,2.5641025641025643,6,13.0,2.5641025641025643,17.25,0.7786992579659537,7.0,2.5641025641025643,17.25,0.3701440419030991,6.0,2.5641025641025643,10.0,0.596551724137931,10
27,1.75,2,2.083333333333333,5,11.0,2.083333333333333,15.0,0.767741935483871,5.0,2.083333333333333,15.0,0.3032258064516129,6.0,2.083333333333333,7.0,1.0,7
28,1.75,2,2.5641025641025643,6,13.0,2.5641025641025643,17.25,0.7786992579659537,7.0,2.5641025641025643,17.25,0.3701440419030991,6.0,2.5641025641025643,10.0,0.596551724137931,10
29,1.75,2,2.083333333333333,5,11.0,2.083333333333333,15.0,0.767741935483871,5.0,2.083333333333333,15.0,0.3032258064516129,6.0,2.083333333333333,7.0,1.0,7
30,1.875,3,3.0,7,14.0,3.0,19.5,0.7272727272727273,7.0,3.0,19.5,0.30303030303030304,7.0,3.0,11.666666666666666,0.576923076923077,12
31,1.5625,1,1.818181818181818,5,9.0,1.818181818181818,15.0,0.6206896551724138,4.0,1.818181818181818,15.0,0.2413793103448276,4.0,1.818181818181818,6.0,0.7608695652173914,6
32,1.1875,0,1.0666666666666669,5,10.0,1.0666666666666669,15.0,0.7129186602870814,7.0,1.0666666666666669,15.0,0.49760765550239233,4.0,1.0666666666666669,6.0,0.7972972972972973,6
33,1.5,4,2.2857142857142856,6,14.0,2.2857142857142856,17.25,0.8496420047732697,8.0,2.2857142857142856,17.25,0.4486873508353222,7.0,2.2857142857142856,9.0,0.851063829787234,9
34,1.25,1,1.2857142857142856,4,8.0,1.2857142857142856,12.75,0.6728971962616822,4.0,1.2857142857142856,12.75,0.32398753894080995,3.0,1.2857142857142856,5.0,0.7307692307692307,5
35,1.4375,3,1.641025641025641,5,11.0,1.641025641025641,15.0,0.7754318618042226,5.0,1.641025641025641,15.0,0.32629558541266795,5.0,1.641025641025641,6.0,1.0,6
36,1.75,1,2.2857142857142856,7,13.0,2.2857142857142856,19.5,0.6804979253112033,8.0,2.2857142857142856,19.5,0.3900414937759336,7.0,2.2857142857142856,11.0,0.6557377049180327,11
37,1.75,3,2.5641025641025643,6,13.0,2.5641025641025643,17.25,0.7786992579659537,8.0,2.5641025641025643,17.25,0.43823657791357484,7.0,2.5641025641025643,10.0,0.7310344827586207,10
38,1.75,2,2.5641025641025643,6,13.0,2.5641025641025643,17.25,0.7786992579659537,7.0,2.5641025641025643,17.25,0.3701440419030991,6.0,2.5641025641025643,10.0,0.596551724137931,10
39,1.75,2,2.083333333333333,5,11.0,2.083333333333333,15.0,0.767741935483871,5.0,2.083333333333333,15.0,0.3032258064516129,6.0,2.083333333333333,7.0,1.0,7
40,1.5,0,2.2857142857142856,6,11.0,2.2857142857142856,17.25,0.649164677804296,8.0,2.2857142857142856,17.25,0.4486873508353222,6.0,2.2857142857142856,9.0,0.7021276595744681,9
41,1.9375,4,3.692307692307693,8,17.0,3.692307692307693,21.75,0.792332268370607,10.0,3.692307692307693,21.75,0.4046858359957401,10.0,3.692307692307693,13.11111111111111,0.7758620689655172,15
42,1.4375,1,1.641025641025641,5,8.0,1.641025641025641,15.0,0.5508637236084453,5.0,1.641025641025641,15.0,0.32629558541266795,4.0,1.641025641025641,6.0,0.7705882352941176,6
43,1.75,3,2.083333333333333,7,11.0,2.083333333333333,19.5,0.5693779904306221,6.0,2.083333333333333,19.5,0.2822966507177033,7.0,2.083333333333333,10.0,0.7473684210526316,10
44,1.75,1,2.5641025641025643,6,12.0,2.5641025641025643,17.25,0.7106067219554779,8.0,2.5641025641025643,17.25,0.43823657791357484,6.0,2.5641025641025643,10.0,0.596551724137931,10
45,1.875,3,3.0,7,14.0,3.0,19.5,0.7272727272727273,9.0,3.0,19.5,0.42424242424242425,9.0,3.0,11.666666666666666,0.8076923076923077,12
46,1.75,2,2.083333333333333,5,10.0,2.083333333333333,15.0,0.6903225806451613,5.0,2.083333333333333,15.0,0.3032258064516129,5.0,2.083333333333333,8.0,0.6619718309859155,8
47,1.5625,2,1.818181818181818,5,8.0,1.818181818181818,15.0,0.5448275862068965,5.0,1.818181818181818,15.0,0.3172413793103448,5.0,1.818181818181818,7.0,0.8070175438596491,7
48,1.25,1,1.2857142857142856,4,8.0,1.2857142857142856,12.75,0.6728971962616822,4.0,1.2857142857142856,12.75,0.32398753894080995,3.0,1.2857142857142856,5.0,0.7307692307692307,5
49,1.4375,3,1.641025641025641,5,11.0,1.641025641025641,15.0,0.7754318618042226,5.0,1.641025641025641,15.0,0.32629558541266795,5.0,1.641025641025641,6.0,1.0,6
50,1.4375,2,1.641025641025641,5,10.0,1.641025641025641,15.0,0.7005758157389635,4.0,1.641025641025641,15.0,0.2514395393474088,4.0,1.641025641025641,6.0,0.7705882352941176,6
51,1.25,2,1.3333333333333333,3,6.0,1.3333333333333333,10.5,0.6181818181818183,1.0,1.3333333333333333,10.5,0.07272727272727274,2.0,1.3333333333333333,3.0,1.0,3
52,1.75,2,2.5641025641025643,6,13.0,2.5641025641025643,17.25,0.7786992579659537,7.0,2.5641025641025643,17.25,0.3701440419030991,6.0,2.5641025641025643,10.0,0.596551724137931,10
53,1.75,2,2.083333333333333,5,11.0,2.083333333333333,15.0,0.767741935483871,5.0,2.083333333333333,15.0,0.3032258064516129,6.0,2.083333333333333,7.0,1.0,7
54,1.875,3,3.0,7,14.0,3.0,19.5,0.7272727272727273,7.0,3.0,19.5,0.30303030303030304,7.0,3.0,11.666666666666666,0.576923076923077,12
55,1.5625,1,1.818181818181818,5,9.0,1.818181818181818,15.0,0.6206896551724138,4.0,1.818181818181818,15.0,0.2413793103448276,4.0,1.818181818181818,6.0,0.7608695652173914,6
56,1.75,1,2.5641025641025643,6,12.0,2.5641025641025643,17.25,0.7106067219554779,8.0,2.5641025641025643,17.25,0.43823657791357484,6.0,2.5641025641025643,10.0,0.596551724137931,10
57,1.875,3,3.0,7,14.0,3.0,19.5,0.7272727272727273,9.0,3.0,19.5,0.42424242424242425,9.0,3.0,11.666666666666666,0.8076923076923077,12
58,1.75,2,2.083333333333333,5,10.0,2.083333333333333,15.0,0.6903225806451613,5.0,2.083333333333333,15.0,0.3032258064516129,5.0,2.083333333333333,8.0,0.6619718309859155,8
59,1.5625,2,1.818181818181818,5,8.0,1.818181818181818,15.0,0.5448275862068965,5.0,1.818181818181818,15.0,0.3172413793103448,5.0,1.818181818181818,7.0,0.8070175438596491,7
60,1.75,2,3.0,5,10.0,3.0,15.0,0.6666666666666666,5.0,3.0,15.0,0.25,5.0,3.0,8.0,0.6,8
61,1.875,2,2.6181818181818177,6,12.0,2.6181818181818177,17.25,0.7095371233302268,7.0,2.6181818181818177,17.25,0.36781609195402304,7.0,2.6181818181818177,9.0,0.8433048433048433,9
62,1.875,3,2.6181818181818177,6,13.0,2.6181818181818177,17.25,0.7778813296054675,6.0,2.6181818181818177,17.25,0.2994718856787823,6.0,2.6181818181818177,9.0,0.6866096866096867,9
63,1.5,1,1.6666666666666667,4,6.0,1.6666666666666667,12.75,0.48120300751879697,4.0,1.6666666666666667,12.75,0.3007518796992481,3.0,1.6666666666666667,4.0,1.0,4
64,1.1875,0,1.0666666666666669,5,10.0,1.0666666666666669,15.0,0.7129186602870814,7.0,1.0666666666666669,15.0,0.49760765550239233,4.0,1.0666666666666669,6.0,0.7972972972972973,6
65,1.5,4,2.2857142857142856,6,14.0,2.2857142857142856,17.25,0.8496420047732697,8.0,2.2857142857142856,17.25,0.4486873508353222,7.0,2.2857142857142856,9.0,0.851063829787234,9
66,1.75,1,2.2857142857142856,7,13.0,2.2857142857142856,19.5,0.6804979253112033,8.0,2.2857142857142856,19.5,0.3900414937759336,7.0,2.2857142857142856,11.0,0.6557377049180327,11
67,1.75,3,2.5641025641025643,6,13.0,2.5641025641025643,17.25,0.7786992579659537,8.0,2.5641025641025643,17.25,0.43823657791357484,7.0,2.5641025641025643,10.0,0.7310344827586207,10
68,1.25,1,1.2857142857142856,4,8.0,1.2857142857142856,12.75,0.6728971962616822,4.0,1.2857142857142856,12.75,0.32398753894080995,3.0,1.2857142857142856,5.0,0.7307692307692307,5
69,1.4375,3,1.641025641025641,5,11.0,1.641025641025641,15.0,0.7754318618042226,5.0,1.641025641025641,15.0,0.32629558541266795,5.0,1.641025641025641,6.0,1.0,6
70,1.75,2,2.5641025641025643,6,13.0,2.5641025641025643,17.25,0.7786992579659537,7.0,2.5641025641025643,17.25,0.3701440419030991,6.0,2.5641025641025643,10.0,0.596551724137931,10
71,1.75,2,2.083333333333333,5,11.0,2.083333333333333,15.0,0.767741935483871,5.0,2.083333333333333,15.0,0.3032258064516129,6.0,2.083333333333333,7.0,1.0,7
72,1.5,0,2.2857142857142856,6,11.0,2.2857142857142856,17.25,0.649164677804296,8.0,2.2857142857142856,17.25,0.4486873508353222,6.0,2.2857142857142856,9.0,0.7021276595744681,9
73,1.9375,4,3.692307692307693,8,17.0,3.692307692307693,21.75,0.792332268370607,10.0,3.692307692307693,21.75,0.4046858359957401,10.0,3.692307692307693,13.11111111111111,0.7758620689655172,15
74,1.75,1,2.5641025641025643,6,12.0,2.5641025641025643,17.25,0.7106067219554779,8.0,2.5641025641025643,17.25,0.43823657791357484,6.0,2.5641025641025643,10.0,0.596551724137931,10
75,1.875,3,3.0,7,14.0,3.0,19.5,0.7272727272727273,9.0,3.0,19.5,0.42424242424242425,9.0,3.0,11.666666666666666,0.8076923076923077,12
76,1.4375,1,1.641025641025641,5,8.0,1.641025641025641,15.0,0.5508637236084453,5.0,1.641025641025641,15.0,0.32629558541266795,4.0,1.641025641025641,6.0,0.7705882352941176,6
77,1.75,3,2.083333333333333,7,11.0,2.083333333333333,19.5,0.5693779904306221,6.0,2.083333333333333,19.5,0.2822966507177033,7.0,2.083333333333333,10.0,0.7473684210526316,10
78,1.75,2,2.083333333333333,5,10.0,2.083333333333333,15.0,0.6903225806451613,5.0,2.083333333333333,15.0,0.3032258064516129,5.0,2.083333333333333,8.0,0.6619718309859155,8
79,1.5625,2,1.818181818181818,5,8.0,1.818181818181818,15.0,0.5448275862068965,5.0,1.818181818181818,15.0,0.3172413793103448,5.0,1.818181818181818,7.0,0.8070175438596491,7
80,1.25,1,1.2857142857142856,4,8.0,1.2857142857142856,12.75,0.6728971962616822,4.0,1.2857142857142856,12.75,0.32398753894080995,3.0,1.2857142857142856,5.0,0.7307692307692307,5
81,1.4375,3,1.641025641025641,5,11.0,1.641025641025641,15.0,0.7754318618042226,5.0,1.641025641025641,15.0,0.32629558541266795,5.0,1.641025641025641,6.0,1.0,6
82,1.75,2,2.5641025641025643,6,13.0,2.5641025641025643,17.25,0.7786992579659537,7.0,2.5641025641025643,17.25,0.3701440419030991,6.0,2.5641025641025643,10.0,0.596551724137931,10
83,1.75,2,2.083333333333333,5,11.0,2.083333333333333,15.0,0.767741935483871,5.0,2.083333333333333,15.0,0.3032258064516129,6.0,2.083333333333333,7.0,1.0,7
84,1.4375,2,1.641025641025641,5,10.0,1.641025641025641,15.0,0.7005758157389635,4.0,1.641025641025641,15.0,0.2514395393474088,4.0,1.641025641025641,6.0,0.7705882352941176,6
85,1.25,2,1.3333333333333333,3,6.0,1.3333333333333333,10.5,0.6181818181818183,1.0,1.3333333333333333,10.5,0.07272727272727274,2.0,1.3333333333333333,3.0,1.0,3
86,1.875,3,3.0,7,14.0,3.0,19.5,0.7272727272727273,7.0,3.0,19.5,0.30303030303030304,7.0,3.0,11.666666666666666,0.576923076923077,12
87,1.5625,1,1.818181818181818,5,9.0,1.818181818181818,15.0,0.6206896551724138,4.0,1.818181818181818,15.0,0.2413793103448276,4.0,1.818181818181818,6.0,0.7608695652173914,6
88,1.75,1,2.5641025641025643,6,12.0,2.5641025641025643,17.25,0.7106067219554779,8.0,2.5641025641025643,17.25,0.43823657791357484,6.0,2.5641025641025643,10.0,0.596551724137931,10
89,1.875,3,3.0,7,14.0,3.0,19.5,0.7272727272727273,9.0,3.0,19.5,0.42424242424242425,9.0,3.0,11.666666666666666,0.8076923076923077,12
90,1.75,2,3.0,5,10.0,3.0,15.0,0.6666666666666666,5.0,3.0,15.0,0.25,5.0,3.0,8.0,0.6,8
91,1.875,2,2.6181818181818177,6,12.0,2.6181818181818177,17.25,0.7095371233302268,7.0,2.6181818181818177,17.25,0.36781609195402304,7.0,2.6181818181818177,9.0,0.8433048433048433,9
92,1.75,2,2.083333333333333,5,10.0,2.083333333333333,15.0,0.6903225806451613,5.0,2.083333333333333,15.0,0.3032258064516129,5.0,2.083333333333333,8.0,0.6619718309859155,8
93,1.5625,2,1.818181818181818,5,8.0,1.818181818181818,15.0,0.5448275862068965,5.0,1.818181818181818,15.0,0.3172413793103448,5.0,1.818181818181818,7.0,0.8070175438596491,7
94,1.875,3,2.6181818181818177,6,13.0,2.6181818181818177,17.25,0.7778813296054675,6.0,2.6181818181818177,17.25,0.2994718856787823,6.0,2.6181818181818177,9.0,0.6866096866096867,9
95,1.5,1,1.6666666666666667,4,6.0,1.6666666666666667,12.75,0.48120300751879697,4.0,1.6666666666666667,12.75,0.3007518796992481,3.0,1.6666666666666667,4.0,1.0,4
96,1.5,0,2.2857142857142856,6,11.0,2.2857142857142856,17.25,0.649164677804296,8.0,2.2857142857142856,17.25,0.4486873508353222,6.0,2.2857142857142856,9.0,0.7021276595744681,9
97,1.9375,4,3.692307692307693,8,17.0,3.692307692307693,21.75,0.792332268370607,10.0,3.692307692307693,21.75,0.4046858359957401,10.0,3.692307692307693,13.11111111111111,0.7758620689655172,15
98,1.75,1,2.5641025641025643,6,12.0,2.5641025641025643,17.25,0.7106067219554779,8.0,2.5641025641025643,17.25,0.43823657791357484,6.0,2.5641025641025643,10.0,0.596551724137931,10
99,1.875,3,3.0,7,14.0,3.0,19.5,0.7272727272727273,9.0,3.0,19.5,0.42424242424242425,9.0,3.0,11.666666666666666,0.8076923076923077,12
100,1.75,1,2.5641025641025643,6,12.0,2.5641025641025643,17.25,0.7106067219554779,8.0,2.5641025641025643,17.25,0.43823657791357484,6.0,2.5641025641025643,10.0,0.596551724137931,10
101,1.875,3,3.0,7,14.0,3.0,19.5,0.7272727272727273,9.0,3.0,19.5,0.42424242424242425,9.0,3.0,11.666666666666666,0.8076923076923077,12
102,1.75,2,3.0,5,10.0,3.0,15.0,0.6666666666666666,5.0,3.0,15.0,0.25,5.0,3.0,8.0,0.6,8
103,1.875,2,2.6181818181818177,6,12.0,2.6181818181818177,17.25,0.7095371233302268,7.0,2.6181818181818177,17.25,0.36781609195402304,7.0,2.6181818181818177,9.0,0.8433048433048433,9
104,1.9375,0,3.692307692307693,8,15.0,3.692307692307693,21.75,0.6815761448349308,12.0,3.692307692307693,21.75,0.5154419595314164,9.0,3.692307692307693,13.11111111111111,0.6696914700544464,14
105,2.25,4,5.333333333333333,9,18.0,5.333333333333333,24.0,0.7321428571428572,13.0,5.333333333333333,24.0,0.4642857142857143,13.0,5.333333333333333,14.555555555555555,0.9397590361445786,20
106,1.875,1,3.0,7,12.0,3.0,19.5,0.6060606060606061,9.0,3.0,19.5,0.42424242424242425,7.0,3.0,11.666666666666666,0.576923076923077,12
107,2.0625,3,3.5636363636363635,8,14.0,3.5636363636363635,21.75,0.6288427893026743,11.0,3.5636363636363635,21.75,0.46388402899275183,10.0,3.5636363636363635,13.11111111111111,0.7788827761320355,15
108,1.875,1,3.0,7,12.0,3.0,19.5,0.6060606060606061,9.0,3.0,19.5,0.42424242424242425,7.0,3.0,11.666666666666666,0.576923076923077,12
109,2.0625,3,3.5636363636363635,8,14.0,3.5636363636363635,21.75,0.6288427893026743,11.0,3.5636363636363635,21.75,0.46388402899275183,10.0,3.5636363636363635,13.11111111111111,0.7788827761320355,15
110,1.875,2,2.6181818181818177,6,10.0,2.6181818181818177,17.25,0.5728487107797453,8.0,2.6181818181818177,17.25,0.4361602982292638,6.0,2.6181818181818177,9.0,0.6866096866096867,9
111,1.75,2,2.4,6,11.0,2.4,17.25,0.6464646464646464,8.0,2.4,17.25,0.4444444444444444,7.0,2.4,10.0,0.7368421052631579,10
112,1.4375,1,1.641025641025641,5,8.0,1.641025641025641,15.0,0.5508637236084453,5.0,1.641025641025641,15.0,0.32629558541266795,4.0,1.641025641025641,6.0,0.7705882352941176,6
113,1.75,3,2.083333333333333,7,11.0,2.083333333333333,19.5,0.5693779904306221,6.0,2.083333333333333,19.5,0.2822966507177033,7.0,2.083333333333333,10.0,0.7473684210526316,10
114,1.75,2,2.083333333333333,5,10.0,2.083333333333333,15.0,0.6903225806451613,5.0,2.083333333333333,15.0,0.3032258064516129,5.0,2.083333333333333,8.0,0.6619718309859155,8
115,1.5625,2,1.818181818181818,5,8.0,1.818181818181818,15.0,0.5448275862068965,5.0,1.818181818181818,15.0,0.3172413793103448,5.0,1.818181818181818,7.0,0.8070175438596491,7
116,1.75,2,2.083333333333333,5,10.0,2.083333333333333,15.0,0.6903225806451613,5.0,2.083333333333333,15.0,0.3032258064516129,5.0,2.083333333333333,8.0,0.6619718309859155,8
117,1.5625,2,1.818181818181818,5,8.0,1.818181818181818,15.0,0.5448275862068965,5.0,1.818181818181818,15.0,0.3172413793103448,5.0,1.818181818181818,7.0,0.8070175438596491,7
118,1.875,3,2.6181818181818177,6,13.0,2.6181818181818177,17.25,0.7778813296054675,6.0,2.6181818181818177,17.25,0.2994718856787823,6.0,2.6181818181818177,9.0,0.6866096866096867,9
119,1.5,1,1.6666666666666667,4,6.0,1.6666666666666667,12.75,0.48120300751879697,4.0,1.6666666666666667,12.75,0.3007518796992481,3.0,1.6666666666666667,4.0,1.0,4
120,1.875,1,3.0,7,12.0,3.0,19.5,0.6060606060606061,9.0,3.0,19.5,0.42424242424242425,7.0,3.0,11.666666666666666,0.576923076923077,12
121,2.0625,3,3.5636363636363635,8,14.0,3.5636363636363635,21.75,0.6288427893026743,11.0,3.5636363636363635,21.75,0.46388402899275183,10.0,3.5636363636363635,13.11111111111111,0.7788827761320355,15
122,1.875,2,2.6181818181818177,6,10.0,2.6181818181818177,17.25,0.5728487107797453,8.0,2.6181818181818177,17.25,0.4361602982292638,6.0,2.6181818181818177,9.0,0.6866096866096867,9
123,1.75,2,2.4,6,11.0,2.4,17.25,0.6464646464646464,8.0,2.4,17.25,0.4444444444444444,7.0,2.4,10.0,0.7368421052631579,10
124,1.875,2,2.6181818181818177,6,10.0,2.6181818181818177,17.25,0.5728487107797453,8.0,2.6181818181818177,17.25,0.4361602982292638,6.0,2.6181818181818177,9.0,0.6866096866096867,9
125,1.75,2,2.4,6,11.0,2.4,17.25,0.6464646464646464,8.0,2.4,17.25,0.4444444444444444,7.0,2.4,10.0,0.7368421052631579,10
126,2.0,3,2.4,7,13.0,2.4,19.5,0.6783625730994152,9.0,2.4,19.5,0.44444444444444436,7.0,2.4,11.0,0.6511627906976744,11
127,1.5625,1,1.5873015873015874,5,7.0,1.5873015873015874,15.0,0.47810650887573963,7.0,1.5873015873015874,15.0,0.47810650887573963,4.0,1.5873015873015874,5.0,1.0,5
128,1.1875,0,1.0666666666666669,5,9.0,1.0666666666666669,15.0,0.6411483253588517,8.0,1.0666666666666669,15.0,0.569377990430622,4.0,1.0666666666666669,5.0,1.0,5
129,1.75,4,2.2857142857142856,7,15.0,2.2857142857142856,19.5,0.7966804979253113,10.0,2.2857142857142856,19.5,0.5062240663900415,8.0,2.2857142857142856,11.0,0.7704918032786885,11
130,1.5,1,2.2857142857142856,6,12.0,2.2857142857142856,17.25,0.7159904534606205,9.0,2.2857142857142856,17.25,0.5155131264916467,7.0,2.2857142857142856,9.0,0.851063829787234,9
131,1.75,3,2.5641025641025643,6,12.0,2.5641025641025643,17.25,0.7106067219554779,9.0,2.5641025641025643,17.25,0.5063291139240507,7.0,2.5641025641025643,10.222222222222221,0.7098214285714286,11
132,1.5,1,2.2857142857142856,6,12.0,2.2857142857142856,17.25,0.7159904534606205,9.0,2.2857142857142856,17.25,0.5155131264916467,7.0,2.2857142857142856,9.0,0.851063829787234,9
133,1.75,3,2.5641025641025643,6,12.0,2.5641025641025643,17.25,0.7106067219554779,9.0,2.5641025641025643,17.25,0.5063291139240507,7.0,2.5641025641025643,10.222222222222221,0.7098214285714286,11
134,1.9375,2,3.692307692307693,8,16.0,3.692307692307693,21.75,0.7369542066027689,12.0,3.692307692307693,21.75,0.5154419595314164,10.0,3.692307692307693,13.11111111111111,0.7758620689655172,15
135,1.875,2,3.0,7,12.0,3.0,19.5,0.6060606060606061,10.0,3.0,19.5,0.48484848484848486,8.0,3.0,11.666666666666666,0.6923076923076924,12
136,1.25,0,1.2857142857142856,4,7.0,1.2857142857142856,12.75,0.5856697819314641,5.0,1.2857142857142856,12.75,0.411214953271028,3.0,1.2857142857142856,4.0,1.0,4
137,1.75,4,2.5641025641025643,6,14.0,2.5641025641025643,17.25,0.8467917939764296,7.0,2.5641025641025643,17.25,0.3701440419030991,7.0,2.5641025641025643,10.0,0.7310344827586207,10
138,1.4375,1,1.641025641025641,5,9.0,1.641025641025641,15.0,0.6257197696737045,6.0,1.641025641025641,15.0,0.4011516314779271,5.0,1.641025641025641,6.0,1.0,6
139,1.75,3,2.083333333333333,5,10.0,2.083333333333333,15.0,0.6903225806451613,6.0,2.083333333333333,15.0,0.38064516129032255,6.0,2.083333333333333,8.0,0.8309859154929577,8
140,1.4375,1,1.641025641025641,5,9.0,1.641025641025641,15.0,0.6257197696737045,6.0,1.641025641025641,15.0,0.4011516314779271,5.0,1.641025641025641,6.0,1.0,6
141,1.75,3,2.083333333333333,5,10.0,2.083333333333333,15.0,0.6903225806451613,6.0,2.083333333333333,15.0,0.38064516129032255,6.0,2.083333333333333,8.0,0.8309859154929577,8
142,1.75,2,2.083333333333333,7,11.0,2.083333333333333,19.5,0.5693779904306221,7.0,2.083333333333333,19.5,0.3397129186602871,7.0,2.083333333333333,10.0,0.7473684210526316,10
143,1.5625,2,1.818181818181818,5,7.0,1.818181818181818,15.0,0.4689655172413793,6.0,1.818181818181818,15.0,0.3931034482758621,5.0,1.818181818181818,8.0,0.6764705882352942,8
144,1.5,1,2.2857142857142856,6,12.0,2.2857142857142856,17.25,0.7159904534606205,9.0,2.2857142857142856,17.25,0.5155131264916467,7.0,2.2857142857142856,9.0,0.851063829787234,9
145,1.75,3,2.5641025641025643,6,12.0,2.5641025641025643,17.25,0.7106067219554779,9.0,2.5641025641025643,17.25,0.5063291139240507,7.0,2.5641025641025643,10.222222222222221,0.7098214285714286,11
146,1.9375,2,3.692307692307693,8,16.0,3.692307692307693,21.75,0.7369542066027689,12.0,3.692307692307693,21.75,0.5154419595314164,10.0,3.692307692307693,13.11111111111111,0.7758620689655172,15
147,1.875,2,3.0,7,12.0,3.0,19.5,0.6060606060606061,10.0,3.0,19.5,0.48484848484848486,8.0,3.0,11.666666666666666,0.6923076923076924,12
148,1.9375,2,3.692307692307693,8,16.0,3.692307692307693,21.75,0.7369542066027689,12.0,3.692307692307693,21.75,0.5154419595314164,10.0,3.692307692307693,13.11111111111111,0.7758620689655172,15
149,1.875,2,3.0,7,12.0,3.0,19.5,0.6060606060606061,10.0,3.0,19.5,0.48484848484848486,8.0,3.0,11.666666666666666,0.6923076923076924,12
150,2.25,3,5.333333333333333,9,19.0,5.333333333333333,24.0,0.7857142857142857,14.0,5.333333333333333,24.0,0.5178571428571429,13.0,5.333333333333333,14.555555555555555,0.9397590361445786,20
151,2.0625,1,3.5636363636363635,8,14.0,3.5636363636363635,21.75,0.6288427893026743,12.0,3.5636363636363635,21.75,0.5188702824293927,10.0,3.5636363636363635,13.11111111111111,0.7788827761320355,14
152,1.75,1,2.5641025641025643,6,12.0,2.5641025641025643,17.25,0.7106067219554779,8.0,2.5641025641025643,17.25,0.43823657791357484,7.0,2.5641025641025643,10.0,0.7310344827586207,10
153,1.75,3,3.0,5,10.0,3.0,15.0,0.6666666666666666,6.0,3.0,15.0,0.3333333333333333,6.0,3.0,8.0,0.8,8
154,1.875,2,3.0,7,13.0,3.0,19.5,0.6666666666666666,9.0,3.0,19.5,0.42424242424242425,9.0,3.0,11.666666666666666,0.8076923076923077,12
155,1.875,2,2.6181818181818177,6,10.0,2.6181818181818177,17.25,0.5728487107797453,7.0,2.6181818181818177,17.25,0.36781609195402304,7.0,2.6181818181818177,9.0,0.8433048433048433,9
156,1.875,2,3.0,7,13.0,3.0,19.5,0.6666666666666666,9.0,3.0,19.5,0.42424242424242425,9.0,3.0,11.666666666666666,0.8076923076923077,12
157,1.875,2,2.6181818181818177,6,10.0,2.6181818181818177,17.25,0.5728487107797453,7.0,2.6181818181818177,17.25,0.36781609195402304,7.0,2.6181818181818177,9.0,0.8433048433048433,9
158,2.0625,3,3.5636363636363635,8,15.0,3.5636363636363635,21.75,0.6838290427393152,10.0,3.5636363636363635,21.75,0.40889777555611095,10.0,3.5636363636363635,13.11111111111111,0.7788827761320355,15
159,1.75,1,2.4,6,10.0,2.4,17.25,0.5791245791245792,8.0,2.4,17.25,0.4444444444444444,7.0,2.4,10.0,0.7368421052631579,10
160,1.25,0,1.2857142857142856,4,7.0,1.2857142857142856,12.75,0.5856697819314641,5.0,1.2857142857142856,12.75,0.411214953271028,3.0,1.2857142857142856,4.0,1.0,4
161,1.75,4,2.5641025641025643,6,14.0,2.5641025641025643,17.25,0.8467917939764296,7.0,2.5641025641025643,17.25,0.3701440419030991,7.0,2.5641025641025643,10.0,0.7310344827586207,10
162,1.4375,1,1.641025641025641,5,9.0,1.641025641025641,15.0,0.6257197696737045,6.0,1.641025641025641,15.0,0.4011516314779271,5.0,1.641025641025641,6.0,1.0,6
163,1.75,3,2.083333333333333,5,10.0,2.083333333333333,15.0,0.6903225806451613,6.0,2.083333333333333,15.0,0.38064516129032255,6.0,2.083333333333333,8.0,0.8309859154929577,8
